Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2012-08-07,16.65,17.27,16.44,16.82,102900.0,0.0,1.0,16.65,17.27,16.44,16.82,102900.0
2012-08-08,16.78,17.1,16.6,16.85,18200.0,0.0,1.0,16.78,17.1,16.6,16.85,18200.0
2012-08-09,16.74,16.97,16.09,16.74,122900.0,0.0,1.0,16.74,16.97,16.09,16.74,122900.0
2012-08-10,16.7,18.5,16.7,17.59,96800.0,0.0,1.0,16.7,18.5,16.7,17.59,96800.0
2012-08-13,17.54,17.74,17.35,17.69,193400.0,0.0,1.0,17.54,17.74,17.35,17.69,193400.0
2012-08-14,17.68,17.71,17.13,17.48,206300.0,0.0,1.0,17.68,17.71,17.13,17.48,206300.0
2012-08-15,17.5,17.88,17.48,17.81,130400.0,0.0,1.0,17.5,17.88,17.48,17.81,130400.0
2012-08-16,17.86,17.93,17.05,17.51,158500.0,0.0,1.0,17.86,17.93,17.05,17.51,158500.0
2012-08-17,17.5,17.76,17.42,17.5,158000.0,0.0,1.0,17.5,17.76,17.42,17.5,158000.0
2012-08-20,17.4,17.41,16.51,16.62,487200.0,0.0,1.0,17.4,17.41,16.51,16.62,487200.0
2012-08-21,16.27,17.57,16.04,16.86,328100.0,0.0,1.0,16.27,17.57,16.04,16.86,328100.0
2012-08-22,16.85,17.81,16.85,17.71,187600.0,0.0,1.0,16.85,17.81,16.85,17.71,187600.0
2012-08-23,17.73,18.0,17.29,17.97,269800.0,0.0,1.0,17.73,18.0,17.29,17.97,269800.0
2012-08-24,17.95,18.79,17.45,18.01,271500.0,0.0,1.0,17.95,18.79,17.45,18.01,271500.0
2012-08-27,18.1,18.1,17.67,17.99,104100.0,0.0,1.0,18.1,18.1,17.67,17.99,104100.0
2012-08-28,17.99,18.46,17.67,17.97,1515600.0,0.0,1.0,17.99,18.46,17.67,17.97,1515600.0
2012-08-29,17.9,18.13,17.8,17.97,1530900.0,0.0,1.0,17.9,18.13,17.8,17.97,1530900.0
2012-08-30,17.93,18.12,17.8,17.88,151000.0,0.0,1.0,17.93,18.12,17.8,17.88,151000.0
2012-08-31,17.95,17.95,17.44,17.5,106700.0,0.0,1.0,17.95,17.95,17.44,17.5,106700.0
2012-09-04,17.62,17.83,17.33,17.78,79700.0,0.0,1.0,17.62,17.83,17.33,17.78,79700.0
2012-09-05,17.7,17.73,17.49,17.6,55300.0,0.0,1.0,17.7,17.73,17.49,17.6,55300.0
2012-09-06,17.74,17.76,17.48,17.61,84300.0,0.0,1.0,17.74,17.76,17.48,17.61,84300.0
2012-09-07,17.7,17.7,17.5,17.57,67800.0,0.0,1.0,17.7,17.7,17.5,17.57,67800.0
2012-09-10,17.5,17.69,17.42,17.56,97500.0,0.0,1.0,17.5,17.69,17.42,17.56,97500.0
2012-09-11,17.6,17.6,17.27,17.51,152600.0,0.0,1.0,17.6,17.6,17.27,17.51,152600.0
2012-09-12,17.5,17.94,17.48,17.91,217100.0,0.0,1.0,17.5,17.94,17.48,17.91,217100.0
2012-09-13,17.76,17.97,17.49,17.9,163700.0,0.0,1.0,17.76,17.97,17.49,17.9,163700.0
2012-09-14,17.88,19.03,17.86,18.95,515200.0,0.0,1.0,17.88,19.03,17.86,18.95,515200.0
2012-09-17,18.97,18.97,18.56,18.75,98700.0,0.0,1.0,18.97,18.97,18.56,18.75,98700.0
2012-09-18,18.83,18.94,17.95,18.67,185100.0,0.0,1.0,18.83,18.94,17.95,18.67,185100.0
2012-09-19,18.74,19.12,18.59,18.89,158400.0,0.0,1.0,18.74,19.12,18.59,18.89,158400.0
2012-09-20,18.72,18.99,18.48,18.9,113100.0,0.0,1.0,18.72,18.99,18.48,18.9,113100.0
2012-09-21,19.12,19.24,18.8,18.92,228600.0,0.0,1.0,19.12,19.24,18.8,18.92,228600.0
2012-09-24,18.67,18.98,18.64,18.87,173900.0,0.0,1.0,18.67,18.98,18.64,18.87,173900.0
2012-09-25,19.0,19.64,18.7,18.85,559500.0,0.0,1.0,19.0,19.64,18.7,18.85,559500.0
2012-09-26,18.65,18.76,18.29,18.48,172900.0,0.0,1.0,18.65,18.76,18.29,18.48,172900.0
2012-09-27,18.48,18.94,18.4,18.64,190400.0,0.0,1.0,18.48,18.94,18.4,18.64,190400.0
2012-09-28,18.54,19.05,18.53,18.94,158900.0,0.0,1.0,18.54,19.05,18.53,18.94,158900.0
2012-10-01,18.95,19.0,18.2,18.61,174500.0,0.0,1.0,18.95,19.0,18.2,18.61,174500.0
2012-10-02,18.65,18.95,18.44,18.93,81900.0,0.0,1.0,18.65,18.95,18.44,18.93,81900.0
2012-10-03,18.98,19.08,18.64,19.0,167600.0,0.0,1.0,18.98,19.08,18.64,19.0,167600.0
2012-10-04,19.12,19.25,18.77,19.05,122500.0,0.0,1.0,19.12,19.25,18.77,19.05,122500.0
2012-10-05,19.12,19.58,19.03,19.31,50700.0,0.0,1.0,19.12,19.58,19.03,19.31,50700.0
2012-10-08,19.31,19.42,18.91,19.4,165800.0,0.0,1.0,19.31,19.42,18.91,19.4,165800.0
2012-10-09,19.42,19.58,19.24,19.5,125800.0,0.0,1.0,19.42,19.58,19.24,19.5,125800.0
2012-10-10,19.56,19.61,19.32,19.47,64300.0,0.0,1.0,19.56,19.61,19.32,19.47,64300.0
2012-10-11,19.55,19.63,19.27,19.49,42000.0,0.0,1.0,19.55,19.63,19.27,19.49,42000.0
2012-10-12,19.46,19.5,19.18,19.31,13200.0,0.0,1.0,19.46,19.5,19.18,19.31,13200.0
2012-10-15,19.31,19.5,18.84,19.02,70100.0,0.0,1.0,19.31,19.5,18.84,19.02,70100.0
2012-10-16,19.05,19.12,18.7,18.81,74600.0,0.0,1.0,19.05,19.12,18.7,18.81,74600.0
2012-10-17,18.79,19.01,17.94,18.15,98100.0,0.0,1.0,18.79,19.01,17.94,18.15,98100.0
2012-10-18,18.25,18.25,17.7,17.93,68100.0,0.0,1.0,18.25,18.25,17.7,17.93,68100.0
2012-10-19,17.86,17.86,17.32,17.61,59800.0,0.0,1.0,17.86,17.86,17.32,17.61,59800.0
2012-10-22,17.51,17.75,17.5,17.64,76900.0,0.0,1.0,17.51,17.75,17.5,17.64,76900.0
2012-10-23,17.49,17.81,17.39,17.76,57400.0,0.0,1.0,17.49,17.81,17.39,17.76,57400.0
2012-10-24,17.82,17.82,17.63,17.82,18200.0,0.0,1.0,17.82,17.82,17.63,17.82,18200.0
2012-10-25,17.9,17.94,17.65,17.81,43700.0,0.0,1.0,17.9,17.94,17.65,17.81,43700.0
2012-10-26,17.84,18.07,17.75,17.96,24900.0,0.0,1.0,17.84,18.07,17.75,17.96,24900.0
2012-10-31,17.99,18.09,17.72,17.98,32600.0,0.0,1.0,17.99,18.09,17.72,17.98,32600.0
2012-11-01,18.02,18.2,17.76,18.0,96800.0,0.0,1.0,18.02,18.2,17.76,18.0,96800.0
2012-11-02,18.09,18.12,17.71,17.8,115300.0,0.0,1.0,18.09,18.12,17.71,17.8,115300.0
2012-11-05,17.85,18.29,17.72,18.12,171000.0,0.0,1.0,17.85,18.29,17.72,18.12,171000.0
2012-11-06,18.19,18.67,18.01,18.49,81700.0,0.0,1.0,18.19,18.67,18.01,18.49,81700.0
2012-11-07,18.35,18.36,17.79,18.0,67800.0,0.0,1.0,18.35,18.36,17.79,18.0,67800.0
2012-11-08,17.95,18.13,17.7,17.79,160000.0,0.0,1.0,17.95,18.13,17.7,17.79,160000.0
2012-11-09,19.01,19.48,18.51,19.45,565700.0,0.0,1.0,19.01,19.48,18.51,19.45,565700.0
2012-11-12,19.4,19.78,18.83,19.65,477200.0,0.0,1.0,19.4,19.78,18.83,19.65,477200.0
2012-11-13,19.65,19.88,18.3,19.87,225000.0,0.0,1.0,19.65,19.88,18.3,19.87,225000.0
2012-11-14,19.88,19.97,19.29,19.46,145800.0,0.0,1.0,19.88,19.97,19.29,19.46,145800.0
2012-11-15,19.49,19.83,18.91,19.43,164700.0,0.0,1.0,19.49,19.83,18.91,19.43,164700.0
2012-11-16,19.41,19.5,19.08,19.46,81200.0,0.0,1.0,19.41,19.5,19.08,19.46,81200.0
2012-11-19,19.5,20.3,19.23,20.08,467200.0,0.0,1.0,19.5,20.3,19.23,20.08,467200.0
2012-11-20,20.01,20.12,19.59,19.86,167200.0,0.0,1.0,20.01,20.12,19.59,19.86,167200.0
2012-11-21,19.84,20.08,19.65,19.99,198400.0,0.0,1.0,19.84,20.08,19.65,19.99,198400.0
2012-11-23,20.0,20.02,19.87,20.0,56100.0,0.0,1.0,20.0,20.02,19.87,20.0,56100.0
2012-11-26,19.98,20.05,19.62,20.01,210500.0,0.0,1.0,19.98,20.05,19.62,20.01,210500.0
2012-11-27,20.01,20.18,19.87,19.92,205000.0,0.0,1.0,20.01,20.18,19.87,19.92,205000.0
2012-11-28,19.89,20.2,19.77,20.11,139300.0,0.0,1.0,19.89,20.2,19.77,20.11,139300.0
2012-11-29,20.14,20.95,20.14,20.5,183000.0,0.0,1.0,20.14,20.95,20.14,20.5,183000.0
2012-11-30,20.6,20.76,20.2,20.57,808700.0,0.0,1.0,20.6,20.76,20.2,20.57,808700.0
2012-12-03,20.57,20.84,20.08,20.72,157200.0,0.0,1.0,20.57,20.84,20.08,20.72,157200.0
2012-12-04,20.49,20.87,20.49,20.71,99500.0,0.0,1.0,20.49,20.87,20.49,20.71,99500.0
2012-12-05,20.77,20.79,20.53,20.6,67800.0,0.0,1.0,20.77,20.79,20.53,20.6,67800.0
2012-12-06,20.16,20.83,20.06,20.74,110000.0,0.0,1.0,20.16,20.83,20.06,20.74,110000.0
2012-12-07,20.74,20.83,20.36,20.7,192900.0,0.0,1.0,20.74,20.83,20.36,20.7,192900.0
2012-12-10,20.62,20.7,20.13,20.38,240100.0,0.0,1.0,20.62,20.7,20.13,20.38,240100.0
2012-12-11,20.34,20.74,20.29,20.43,138800.0,0.0,1.0,20.34,20.74,20.29,20.43,138800.0
2012-12-12,20.53,20.75,20.33,20.45,125200.0,0.0,1.0,20.53,20.75,20.33,20.45,125200.0
2012-12-13,20.5,20.52,20.24,20.28,63200.0,0.0,1.0,20.5,20.52,20.24,20.28,63200.0
2012-12-14,20.16,20.8,20.0,20.7,519200.0,0.0,1.0,20.16,20.8,20.0,20.7,519200.0
2012-12-17,20.72,20.83,20.3,20.8,186000.0,0.0,1.0,20.72,20.83,20.3,20.8,186000.0
2012-12-18,20.79,20.99,20.65,20.7,398100.0,0.0,1.0,20.79,20.99,20.65,20.7,398100.0
2012-12-19,20.76,20.84,20.09,20.09,163600.0,0.0,1.0,20.76,20.84,20.09,20.09,163600.0
2012-12-20,20.14,20.14,19.8,19.95,142000.0,0.0,1.0,20.14,20.14,19.8,19.95,142000.0
2012-12-21,19.84,20.06,19.28,19.82,249700.0,0.0,1.0,19.84,20.06,19.28,19.82,249700.0
2012-12-24,19.77,19.87,19.46,19.84,44900.0,0.0,1.0,19.77,19.87,19.46,19.84,44900.0
2012-12-26,19.87,19.93,19.04,19.31,98400.0,0.0,1.0,19.87,19.93,19.04,19.31,98400.0
2012-12-27,19.25,19.25,18.51,18.93,140200.0,0.0,1.0,19.25,19.25,18.51,18.93,140200.0
2012-12-28,18.87,19.27,18.62,18.94,93200.0,0.0,1.0,18.87,19.27,18.62,18.94,93200.0
2012-12-31,19.0,19.11,18.1,18.1,143100.0,0.0,1.0,19.0,19.11,18.1,18.1,143100.0
2013-01-02,18.52,19.07,18.44,18.98,203700.0,0.0,1.0,18.52,19.07,18.44,18.98,203700.0
2013-01-03,19.0,19.09,18.77,18.99,168900.0,0.0,1.0,19.0,19.09,18.77,18.99,168900.0
2013-01-04,19.04,19.59,18.94,19.19,125800.0,0.0,1.0,19.04,19.59,18.94,19.19,125800.0
2013-01-07,19.09,19.09,18.65,19.02,67000.0,0.0,1.0,19.09,19.09,18.65,19.02,67000.0
2013-01-08,18.92,19.16,18.83,19.16,37500.0,0.0,1.0,18.92,19.16,18.83,19.16,37500.0
2013-01-09,19.32,19.8,19.27,19.6,73300.0,0.0,1.0,19.32,19.8,19.27,19.6,73300.0
2013-01-10,19.59,19.93,19.41,19.79,132400.0,0.0,1.0,19.59,19.93,19.41,19.79,132400.0
2013-01-11,19.7,20.3,19.6,20.19,305400.0,0.0,1.0,19.7,20.3,19.6,20.19,305400.0
2013-01-14,20.07,20.14,19.77,20.12,108400.0,0.0,1.0,20.07,20.14,19.77,20.12,108400.0
2013-01-15,19.96,20.25,19.88,20.22,52200.0,0.0,1.0,19.96,20.25,19.88,20.22,52200.0
2013-01-16,20.12,20.3,20.02,20.22,75400.0,0.0,1.0,20.12,20.3,20.02,20.22,75400.0
2013-01-17,20.37,20.37,19.94,20.18,57300.0,0.0,1.0,20.37,20.37,19.94,20.18,57300.0
2013-01-18,20.3,20.38,20.15,20.26,72200.0,0.0,1.0,20.3,20.38,20.15,20.26,72200.0
2013-01-22,20.27,20.44,19.98,20.37,222300.0,0.0,1.0,20.27,20.44,19.98,20.37,222300.0
2013-01-23,20.46,20.54,20.17,20.41,66100.0,0.0,1.0,20.46,20.54,20.17,20.41,66100.0
2013-01-24,20.56,21.05,20.47,20.9,248300.0,0.0,1.0,20.56,21.05,20.47,20.9,248300.0
2013-01-25,20.93,21.06,20.74,20.92,99700.0,0.0,1.0,20.93,21.06,20.74,20.92,99700.0
2013-01-28,20.97,21.1,20.66,20.98,123400.0,0.0,1.0,20.97,21.1,20.66,20.98,123400.0
