Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2012-09-16,17.88,19.03,17.86,18.95,515200.0,0.0,1.0,17.88,19.03,17.86,18.95,515200.0
2012-09-23,19.12,19.24,18.8,18.92,228600.0,0.0,1.0,19.12,19.24,18.8,18.92,228600.0
2012-09-30,18.54,19.05,18.53,18.94,158900.0,0.0,1.0,18.54,19.05,18.53,18.94,158900.0
2012-10-07,19.12,19.58,19.03,19.31,50700.0,0.0,1.0,19.12,19.58,19.03,19.31,50700.0
2012-10-14,19.46,19.5,19.18,19.31,13200.0,0.0,1.0,19.46,19.5,19.18,19.31,13200.0
2012-10-21,17.86,17.86,17.32,17.61,59800.0,0.0,1.0,17.86,17.86,17.32,17.61,59800.0
2012-10-28,17.84,18.07,17.75,17.96,24900.0,0.0,1.0,17.84,18.07,17.75,17.96,24900.0
2012-11-04,18.09,18.12,17.71,17.8,115300.0,0.0,1.0,18.09,18.12,17.71,17.8,115300.0
2012-11-11,19.01,19.48,18.51,19.45,565700.0,0.0,1.0,19.01,19.48,18.51,19.45,565700.0
2012-11-18,19.41,19.5,19.08,19.46,81200.0,0.0,1.0,19.41,19.5,19.08,19.46,81200.0
2012-11-25,20.0,20.02,19.87,20.0,56100.0,0.0,1.0,20.0,20.02,19.87,20.0,56100.0
2012-12-02,20.6,20.76,20.2,20.57,808700.0,0.0,1.0,20.6,20.76,20.2,20.57,808700.0
2012-12-09,20.74,20.83,20.36,20.7,192900.0,0.0,1.0,20.74,20.83,20.36,20.7,192900.0
2012-12-16,20.16,20.8,20.0,20.7,519200.0,0.0,1.0,20.16,20.8,20.0,20.7,519200.0
2012-12-23,19.84,20.06,19.28,19.82,249700.0,0.0,1.0,19.84,20.06,19.28,19.82,249700.0
2012-12-30,18.87,19.27,18.62,18.94,93200.0,0.0,1.0,18.87,19.27,18.62,18.94,93200.0
2013-01-06,19.04,19.59,18.94,19.19,125800.0,0.0,1.0,19.04,19.59,18.94,19.19,125800.0
2013-01-13,19.7,20.3,19.6,20.19,305400.0,0.0,1.0,19.7,20.3,19.6,20.19,305400.0
2013-01-20,20.3,20.38,20.15,20.26,72200.0,0.0,1.0,20.3,20.38,20.15,20.26,72200.0
2013-01-27,20.93,21.06,20.74,20.92,99700.0,0.0,1.0,20.93,21.06,20.74,20.92,99700.0
2013-02-03,20.71,21.9,20.71,21.83,291600.0,0.0,1.0,20.71,21.9,20.71,21.83,291600.0
2013-02-10,21.6,21.75,21.36,21.49,172300.0,0.0,1.0,21.6,21.75,21.36,21.49,172300.0
2013-02-17,20.47,21.05,20.39,21.05,144800.0,0.0,1.0,20.47,21.05,20.39,21.05,144800.0
2013-02-24,20.9,21.18,20.73,21.06,102000.0,0.0,1.0,20.9,21.18,20.73,21.06,102000.0
2013-03-03,20.85,22.49,20.81,22.45,378600.0,0.0,1.0,20.85,22.49,20.81,22.45,378600.0
2013-03-10,23.43,23.75,23.04,23.68,109300.0,0.0,1.0,23.43,23.75,23.04,23.68,109300.0
2013-03-17,23.02,23.18,22.77,22.89,131500.0,0.0,1.0,23.02,23.18,22.77,22.89,131500.0
2013-03-24,22.8,22.99,22.53,22.72,43700.0,0.0,1.0,22.8,22.99,22.53,22.72,43700.0
2013-03-31,23.34,23.5,23.14,23.23,358700.0,0.0,1.0,23.34,23.5,23.14,23.23,358700.0
2013-04-07,23.08,23.49,22.91,23.4,608300.0,0.0,1.0,23.08,23.49,22.91,23.4,608300.0
2013-04-14,22.85,23.06,22.59,23.0,60400.0,0.0,1.0,22.85,23.06,22.59,23.0,60400.0
2013-04-21,21.24,21.26,20.78,20.97,115200.0,0.0,1.0,21.24,21.26,20.78,20.97,115200.0
2013-04-28,21.34,21.5,21.21,21.34,81900.0,0.0,1.0,21.34,21.5,21.21,21.34,81900.0
2013-05-05,21.73,22.66,21.73,22.39,104300.0,0.0,1.0,21.73,22.66,21.73,22.39,104300.0
2013-05-12,22.94,23.14,22.85,23.1,153300.0,0.0,1.0,22.94,23.14,22.85,23.1,153300.0
2013-05-19,22.67,23.0,22.6,23.0,134100.0,0.0,1.0,22.67,23.0,22.6,23.0,134100.0
2013-05-26,23.02,23.29,22.86,23.29,43600.0,0.0,1.0,23.02,23.29,22.86,23.29,43600.0
2013-06-02,23.18,23.4,23.14,23.16,192100.0,0.0,1.0,23.18,23.4,23.14,23.16,192100.0
2013-06-09,25.08,25.74,24.96,25.55,507900.0,0.0,1.0,25.08,25.74,24.96,25.55,507900.0
2013-06-16,25.42,25.42,24.79,24.97,170700.0,0.0,1.0,25.42,25.42,24.79,24.97,170700.0
2013-06-23,26.5,27.0,26.17,26.94,540100.0,0.0,1.0,26.5,27.0,26.17,26.94,540100.0
2013-06-30,27.64,27.7,26.91,27.18,1743800.0,0.0,1.0,27.64,27.7,26.91,27.18,1743800.0
2013-07-07,25.94,26.2,25.84,26.13,235700.0,0.0,1.0,25.94,26.2,25.84,26.13,235700.0
2013-07-14,28.6,28.86,28.45,28.72,270900.0,0.0,1.0,28.6,28.86,28.45,28.72,270900.0
2013-07-21,29.11,29.42,28.89,29.04,214600.0,0.0,1.0,29.11,29.42,28.89,29.04,214600.0
2013-07-28,28.99,29.27,28.85,29.21,318600.0,0.0,1.0,28.99,29.27,28.85,29.21,318600.0
2013-08-04,28.81,29.09,28.45,28.65,265900.0,0.0,1.0,28.81,29.09,28.45,28.65,265900.0
2013-08-11,29.03,32.24,28.5,31.52,1341200.0,0.0,1.0,29.03,32.24,28.5,31.52,1341200.0
2013-08-18,30.29,30.84,30.23,30.67,318000.0,0.0,1.0,30.29,30.84,30.23,30.67,318000.0
2013-08-25,31.5,31.6,30.97,31.14,280000.0,0.0,1.0,31.5,31.6,30.97,31.14,280000.0
2013-09-01,32.32,32.47,31.55,31.98,320300.0,0.0,1.0,32.32,32.47,31.55,31.98,320300.0
2013-09-08,32.25,32.36,31.5,32.17,731300.0,0.0,1.0,32.25,32.36,31.5,32.17,731300.0
2013-09-15,34.31,34.44,33.0,33.24,1481600.0,0.0,1.0,34.31,34.44,33.0,33.24,1481600.0
2013-09-22,34.96,35.15,33.69,33.99,765000.0,0.0,1.0,34.96,35.15,33.69,33.99,765000.0
2013-09-29,34.93,35.26,34.53,34.81,218200.0,0.0,1.0,34.93,35.26,34.53,34.81,218200.0
2013-10-06,34.39,35.29,34.18,34.95,133700.0,0.0,1.0,34.39,35.29,34.18,34.95,133700.0
2013-10-13,36.56,38.22,36.46,38.15,511000.0,0.0,1.0,36.56,38.22,36.46,38.15,511000.0
2013-10-20,39.05,39.42,38.52,38.7,418800.0,0.0,1.0,39.05,39.42,38.52,38.7,418800.0
2013-10-27,38.38,39.04,37.78,38.38,299300.0,0.0,1.0,38.38,39.04,37.78,38.38,299300.0
2013-11-03,37.33,37.4,35.98,36.59,487900.0,0.0,1.0,37.33,37.4,35.98,36.59,487900.0
2013-11-10,34.16,36.87,33.0,35.72,474300.0,0.0,1.0,34.16,36.87,33.0,35.72,474300.0
2013-11-17,35.53,36.18,35.13,35.78,152700.0,0.0,1.0,35.53,36.18,35.13,35.78,152700.0
2013-11-24,35.79,36.48,34.85,35.1,5154900.0,0.0,1.0,35.79,36.48,34.85,35.1,5154900.0
2013-12-01,35.4,35.71,35.26,35.47,250500.0,0.0,1.0,35.4,35.71,35.26,35.47,250500.0
2013-12-08,35.1,36.02,35.06,35.77,216900.0,0.0,1.0,35.1,36.02,35.06,35.77,216900.0
2013-12-15,33.38,33.55,32.36,32.55,685900.0,0.0,1.0,33.38,33.55,32.36,32.55,685900.0
2013-12-22,34.88,35.37,34.75,35.02,424400.0,0.0,1.0,34.88,35.37,34.75,35.02,424400.0
2013-12-29,34.93,34.95,34.47,34.93,146700.0,0.0,1.0,34.93,34.95,34.47,34.93,146700.0
2014-01-05,34.8,35.17,34.76,35.0,88700.0,0.0,1.0,34.8,35.17,34.76,35.0,88700.0
2014-01-12,36.71,36.71,35.76,36.5,144100.0,0.0,1.0,36.71,36.71,35.76,36.5,144100.0
2014-01-19,38.08,38.65,38.08,38.34,171600.0,0.0,1.0,38.08,38.65,38.08,38.34,171600.0
2014-01-26,39.63,40.24,39.47,39.87,447100.0,0.0,1.0,39.63,40.24,39.47,39.87,447100.0
2014-02-02,40.67,41.29,40.63,40.9,341900.0,0.0,1.0,40.67,41.29,40.63,40.9,341900.0
2014-02-09,41.11,43.43,41.11,43.41,565500.0,0.0,1.0,41.11,43.43,41.11,43.41,565500.0
2014-02-16,44.04,44.49,43.55,44.35,207500.0,0.0,1.0,44.04,44.49,43.55,44.35,207500.0
2014-02-23,41.95,42.26,41.39,41.88,590100.0,0.0,1.0,41.95,42.26,41.39,41.88,590100.0
2014-03-02,42.35,42.68,41.52,41.93,340900.0,0.0,1.0,42.35,42.68,41.52,41.93,340900.0
2014-03-09,36.2,36.48,34.71,36.42,1080900.0,0.0,1.0,36.2,36.48,34.71,36.42,1080900.0
2014-03-16,32.83,33.24,31.71,32.06,891300.0,0.0,1.0,32.83,33.24,31.71,32.06,891300.0
2014-03-23,33.55,33.65,32.37,32.44,508000.0,0.0,1.0,33.55,33.65,32.37,32.44,508000.0
2014-03-30,33.1,33.1,31.94,32.08,532800.0,0.0,1.0,33.1,33.1,31.94,32.08,532800.0
2014-04-06,34.28,34.28,32.47,33.01,419200.0,0.0,1.0,34.28,34.28,32.47,33.01,419200.0
2014-04-13,31.55,33.86,31.47,33.44,1550000.0,0.0,1.0,31.55,33.86,31.47,33.44,1550000.0
2014-04-20,32.535,33.47,32.3,33.13,464162.0,0.0,1.0,32.535,33.47,32.3,33.13,464162.0
2014-04-27,31.87,32.13,31.22,31.42,447055.0,0.0,1.0,31.87,32.13,31.22,31.42,447055.0
2014-05-04,32.43,32.99,32.05,32.7,762009.0,0.0,1.0,32.43,32.99,32.05,32.7,762009.0
2014-05-11,34.54,35.49,34.21,34.52,539430.0,0.0,1.0,34.54,35.49,34.21,34.52,539430.0
2014-05-18,36.04,36.8,35.48,36.61,437997.0,0.0,1.0,36.04,36.8,35.48,36.61,437997.0
2014-05-25,39.99,41.21,39.85,41.2,423680.0,0.0,1.0,39.99,41.21,39.85,41.2,423680.0
2014-06-01,42.2,42.7,41.6901,42.07,565692.0,0.0,1.0,42.2,42.7,41.6901,42.07,565692.0
2014-06-08,44.29,44.94,43.76,44.68,458822.0,0.0,1.0,44.29,44.94,43.76,44.68,458822.0
2014-06-15,43.84,44.35,43.5,43.87,313420.0,0.0,1.0,43.84,44.35,43.5,43.87,313420.0
2014-06-22,44.33,44.91,44.14,44.37,346337.0,0.0,1.0,44.33,44.91,44.14,44.37,346337.0
2014-06-29,43.91,44.08,43.41,43.55,1521225.0,0.0,1.0,43.91,44.08,43.41,43.55,1521225.0
2014-07-06,41.82,43.06,41.54,43.02,246070.0,0.0,1.0,41.82,43.06,41.54,43.02,246070.0
2014-07-13,39.2,39.52,39.1,39.2,212286.0,0.0,1.0,39.2,39.52,39.1,39.2,212286.0
2014-07-20,38.05,38.73,38.0,38.68,327745.0,0.0,1.0,38.05,38.73,38.0,38.68,327745.0
2014-07-27,38.23,38.98,38.03,38.42,229352.0,0.0,1.0,38.23,38.98,38.03,38.42,229352.0
2014-08-03,38.25,38.78,37.22,38.02,349380.0,0.0,1.0,38.25,38.78,37.22,38.02,349380.0
2014-08-10,41.19,41.75,40.7,40.72,458204.0,0.0,1.0,41.19,41.75,40.7,40.72,458204.0
2014-08-17,41.09,41.59,40.24,41.0,437926.0,0.0,1.0,41.09,41.59,40.24,41.0,437926.0
2014-08-24,39.82,40.1,39.295,39.32,272428.0,0.0,1.0,39.82,40.1,39.295,39.32,272428.0
2014-08-31,37.905,38.016,37.0,37.65,602075.0,0.0,1.0,37.905,38.016,37.0,37.65,602075.0
2014-09-07,37.95,38.05,37.19,37.905,131395.0,0.0,1.0,37.95,38.05,37.19,37.905,131395.0
2014-09-14,37.84,38.47,37.76,38.43,502766.0,0.0,1.0,37.84,38.47,37.76,38.43,502766.0
2014-09-21,41.23,41.45,39.76,40.61,349788.0,0.0,1.0,41.23,41.45,39.76,40.61,349788.0
2014-09-28,40.815,42.4299,40.69,42.32,365429.0,0.0,1.0,40.815,42.4299,40.69,42.32,365429.0
2014-10-05,43.7,44.14,43.42,43.78,551573.0,0.0,1.0,43.7,44.14,43.42,43.78,551573.0
2014-10-12,41.5,42.86,41.43,41.79,208326.0,0.0,1.0,41.5,42.86,41.43,41.79,208326.0
2014-10-19,43.05,43.5116,42.0,42.21,205569.0,0.0,1.0,43.05,43.5116,42.0,42.21,205569.0
2014-10-26,45.13,45.4799,44.16,44.36,463841.0,0.0,1.0,45.13,45.4799,44.16,44.36,463841.0
2014-11-02,46.92,48.99,46.92,47.74,752656.0,0.0,1.0,46.92,48.99,46.92,47.74,752656.0
2014-11-09,47.89,48.051,46.59,46.95,415341.0,0.0,1.0,47.89,48.051,46.59,46.95,415341.0
2014-11-16,49.14,49.7,48.62,49.64,288726.0,0.0,1.0,49.14,49.7,48.62,49.64,288726.0
2014-11-23,49.11,49.375,48.59,48.84,236670.0,0.0,1.0,49.11,49.375,48.59,48.84,236670.0
2014-11-30,50.49,52.29,50.22,51.03,271776.0,0.0,1.0,50.49,52.29,50.22,51.03,271776.0
2014-12-07,50.2,50.82,48.79,50.53,1328381.0,0.0,1.0,50.2,50.82,48.79,50.53,1328381.0
2014-12-14,51.04,51.6,50.44,50.9,246763.0,0.0,1.0,51.04,51.6,50.44,50.9,246763.0
2014-12-21,47.86,48.59,47.711,48.24,832326.0,0.0,1.0,47.86,48.59,47.711,48.24,832326.0
2014-12-28,48.92,49.21,48.303,48.84,145667.0,0.0,1.0,48.92,49.21,48.303,48.84,145667.0
2015-01-04,47.92,48.16,46.0,46.47,379128.0,0.0,1.0,47.92,48.16,46.0,46.47,379128.0
2015-01-11,46.4,47.62,45.8,46.27,294159.0,0.0,1.0,46.4,47.62,45.8,46.27,294159.0
